osebuildingid,datayear,buildingtype,primarypropertytype,propertyname,address,city,state,zipcode,taxparcelidentificationnumber,councildistrictcode,neighborhood,latitude,longitude,yearbuilt,numberofbuildings,numberoffloors,propertygfatotal,propertygfaparking,propertygfabuildings,listofallpropertyusetypes,largestpropertyusetype,largestpropertyusetypegfa,energystarscore,siteeuiwnkbtu_sf,sourceeuikbtu_sf,sourceeuiwnkbtu_sf,siteenergyusekbtu,siteenergyusewnkbtu,steamusekbtu,electricitykwh,electricitykbtu,naturalgastherms,naturalgaskbtu,defaultdata,compliancestatus,totalghgemissions,ghgemissionsintensity,building_age,gfa_per_floor,parking_ratio,is_multipurpose,energystarscore_is_missing,building_age_category,floor_density,primary_usage_dominance,remaining_usage_dominance,usage_balance_index,eui_ratio,energy_efficiency_score,is_high_performer,energy_vulnerability_index,elec_ratio,gas_ratio,steam_ratio,carbon_intensity_of_mix,fossil_fuel_dependency,avg_building_size,geo_cluster,is_downtown,is_central_district,dist_to_center,building_macro_category,size_category,is_specialized,age_size_interaction,usage_size_interaction,perf_age_interaction,log_gfa_total,log_gfa_building,age_squared,energy_score_squared,score_per_sqft,construction_era,is_pre_1980,regulatory_gap,decade_built,size_vs_neighborhood,age_vs_neighborhood,density_vs_type,neighborhood_avg_score,score_vs_neighborhood,data_confidence_index,is_compliant,admin_risk_flag,dist_2,dist_3,dist_4,dist_5,dist_6,dist_7,cat_Education,cat_Healthcare,cat_Hospitality,cat_Other,cat_Public_Assembly,cat_Residential,cat_Storage,is_public_building,star_score_percentile,renovation_potential_index,surface_exposure_index,structural_complexity_score
23562,2016,NonResidential,Mixed Use Property,The Travelers Hotel,80 Yesler Way,Seattle,WA,98104.0,8670450000,7,DOWNTOWN,47.60195,-122.33516,1913,1.0,3,43878,0,43878,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Retail Store",Multifamily Housing,12000.0,66.0,23.39999962,73.5,73.5,769771.3125,769771.3125,0.0,225607.0,769771.0,0.0,0.0,False,Compliant,5.37,0.12,103,14626.0,0.0,4,1,Historic,14.626,0.2734855736359907,0.7265144263640093,0.6026175707020325,0.31836734176870746,0.66,0,0.3269230769230769,0.9999995940352739,0.0,0.0,0.0029999987821058218,0.0,43.878,1,1,1,0.023324710073221573,Other,Small,0,4.519434,1.75512,0,10.689191124703777,10.689191124703777,1.0609,0.43560000000000004,6.174461587413053,Historic,1,103,1910,0.49359634173092826,48.5,0.7979268957992363,68.54356060606061,0.9628913265729048,0.7,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,0,0.3248502994011976,35.02,10969.5,44.03946743377956
23566,2016,NonResidential,Other,ON THE BOARDS,100 West Roy St,Seattle,WA,98119.0,3879900640,7,MAGNOLIA / QUEEN ANNE,47.62591,-122.35843,1912,1.0,3,34976,0,34976,Performing Arts,Performing Arts,34976.0,72.0,27.0,66.0,68.09999847,873711.125,943354.6875,0.0,195038.7031,665472.0,2082.389893,208239.0,False,Compliant,15.7,0.45,104,11658.666666666666,0.0,1,1,Historic,11.658666666666665,1.0,0.0,1.0,0.3787878787878788,0.72,0,0.26666666666666666,0.7616613557484461,0.2383385011836721,0.0,0.01491692462997996,0.2383385011836721,34.976,4,0,1,0.010612492638393502,Other,Small,1,3.637504,0.34976,0,10.462445981601402,10.462445981601402,1.0816000000000001,0.5184,6.8817559609497305,Historic,1,104,1910,0.7560825343983398,68.0,0.5555979158724106,71.91260162601625,1.001215341567508,0.7,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,0,0.459153122326775,29.12,8744.0,10.880943820865458
23574,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Olympic West,110 W Olympic PL,Seattle,WA,98119.0,3879900720,7,MAGNOLIA / QUEEN ANNE,47.62692,-122.35893,1970,1.0,9,54820,0,54820,"Multifamily Housing, Parking",Multifamily Housing,44547.0,54.0,57.0,139.6000061,152.8999939,2338567.75,2538161.5,0.0,527548.8125,1799997.0,5385.709961,538571.0,False,Compliant,41.15,0.75,46,6091.111111111111,0.0,2,0,Modern,6.091111111111111,0.8126048887267421,0.18739511127325792,0.6954436329117175,0.37607448213428124,0.54,0,0.9787234042553191,0.7697005998650243,0.23029950703801505,0.0,0.01451497567260987,0.23029950703801505,54.82,4,0,1,0.011573819594239726,Residential,Medium,0,2.52172,1.0964,0,10.911828611208097,10.911828611208097,0.2116,0.2916,4.948758079331803,Mid_Century,1,46,1970,1.1850538808244793,10.0,0.6157613335130521,71.91260162601625,0.7509115061756311,1.0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.20209580838323354,21.16,5482.0,10.03888232231145
23575,2016,Multifamily MR (5-9),Mid-Rise Multifamily,The Hadley House Inc,919 2nd Ave W.,Seattle,WA,98119.0,3879900925,7,MAGNOLIA / QUEEN ANNE,47.62747,-122.35961,1960,1.0,6,44016,0,44016,"Multifamily Housing, Parking",Multifamily Housing,37296.0,100.0,21.70000076,64.09999847,68.09999847,761504.875,808335.3125,0.0,223184.2969,761505.0,0.0,0.0,False,Compliant,5.31,0.12,56,7336.0,0.0,2,0,Mature,7.336,0.8473282442748091,0.15267175572519087,0.7412738185420429,0.31825273177732727,1.0,1,0.0,1.0000001641486538,0.0,0.0,0.0030000004924459612,0.0,44.016,4,0,1,0.01244495881873939,Residential,Small,0,2.464896,0.88032,56,10.692331201917552,10.692331201917552,0.31360000000000005,1.0,9.352497421896741,Mid_Century,1,56,1960,0.9515018536732995,20.0,0.7416093813182371,71.91260162601625,1.3905768632882056,1.0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.9831052181351583,0.0,6288.0,11.97541094614766
23594,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Skyline House Apartments,600 W Olympic PL,Seattle,WA,98119.0,3879901925,7,MAGNOLIA / QUEEN ANNE,47.62767,-122.36518,1955,1.0,6,88422,0,88422,Multifamily Housing,Multifamily Housing,75086.0,86.0,63.90000153,91.59999847,97.09999847,4409881.5,4799367.0,0.0,315671.5938,1077071.0,33328.09766,3332810.0,False,Compliant,184.51,2.09,61,14737.0,0.0,1,0,Mature,14.737,0.8491778064282645,0.15082219357173554,0.743850281004109,0.6408297133239024,0.86,1,0.22580645161290322,0.24424034976903575,0.7557595368492328,0.0,0.04078797650231644,0.7557595368492328,88.422,4,0,1,0.01742364198438125,Residential,Medium,0,5.393742,0.88422,61,11.389887395780004,11.389887395780004,0.3721,0.7395999999999999,7.550557526307355,Mid_Century,1,61,1950,1.911434408067532,25.0,1.4897897290739992,71.91260162601625,1.195896102427857,1.0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.7527801539777588,8.54,12631.714285714286,6.947831311425802
23610,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Parkway 1,14019 32nd Ave NE,Seattle,WA,98125.0,7663700871,5,NORTH,47.73072,-122.29476,1968,1.0,5,25671,0,25671,Multifamily Housing,Multifamily Housing,25671.0,92.0,28.39999962,83.19999695,89.0,680395.875,727886.375,0.0,199412.5938,680396.0,0.0,0.0,False,Compliant,4.74,0.18,48,5134.2,0.0,1,0,Modern,5.1342,1.0,0.0,1.0,0.31850962706074953,0.92,1,0.16326530612244897,1.0000001837165753,0.0,0.0,0.0030000005511497257,0.0,25.671,3,0,0,0.12297585128796598,Residential,Small,1,1.232208,0.25671,48,10.153156182789694,10.153156182789694,0.2304,0.8464,9.061221785984776,Mid_Century,1,48,1960,0.6168689174576475,11.0,0.5190254751314194,74.26666666666667,1.2387791741472172,1.0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.8344739093242087,3.84,4278.5,4.873514967739053
23615,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Promenade at the Park Apartments,3215 NE 143rd St,Seattle,WA,98125.0,7663700891,5,NORTH,47.73182,-122.29322,2003,1.0,6,119355,0,119355,Multifamily Housing,Multifamily Housing,72985.0,70.0,29.5,88.59999847,92.69999695,2059083.25,2155060.0,0.0,603482.6875,2059083.0,0.0,0.0,False,Compliant,14.35,0.12,13,19892.5,0.0,1,0,New,19.8925,0.6114951196011897,0.38850488039881026,0.5248623233897672,0.3182844384534446,0.7,0,2.142857142857143,0.9999998785867449,0.0,0.0,0.0029999996357602345,0.0,119.355,3,0,0,0.12464793941337013,Residential,Medium,0,1.551615,1.19355,0,11.689865902811702,11.689865902811702,0.016900000000000002,0.48999999999999994,5.988092642120323,Modern,0,13,2000,2.868076414754295,-24.0,2.0109684593611,74.26666666666667,0.9425493716337523,1.0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.37489307100085545,3.9000000000000004,17050.714285714286,1.5196825673655212
23618,2016,NonResidential,Warehouse,"Ocean Beauty Alaska Bldg, LLC",1120 W Ewing St,Seattle,WA,98119.0,7666200070,7,MAGNOLIA / QUEEN ANNE,47.65674,-122.37223,1957,1.0,1,38255,0,38255,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,38255.0,12.0,30.70000076,49.0,54.90000153,985401.8125,1173175.75,0.0,117768.1016,401825.0,5835.77002,583577.0,False,Compliant,33.8,0.88,59,38255.0,0.0,1,0,Mature,38.255,1.0,0.0,1.0,0.5265305967346938,0.12,0,1.4666666666666666,0.40777781703136456,0.5922223732463451,0.0,0.03261111923315038,0.5922223732463451,38.255,2,0,1,0.04288499154716091,Storage,Small,1,2.257045,0.38255,0,10.552055689698106,10.552055689698106,0.34809999999999997,0.0144,1.1372191687460018,Mid_Century,1,59,1950,0.8269652719981841,23.0,1.2364253393665159,71.91260162601625,0.16686922359458467,1.0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.04662104362703165,51.919999999999995,19127.5,6.2257128569218825
23622,2016,Campus,Other,FT C15 Fishermen's Center,1900 West Nickerson Street,Seattle,WA,98119.0,7666200105,7,MAGNOLIA / QUEEN ANNE,47.65561,-122.38063,1955,23.0,1,260241,0,260241,Other,Other,260241.0,72.0,138.5,353.2000122,374.5,34012980.0,36034584.0,0.0,7882361.0,26894616.0,71183.61719,7118362.0,False,Compliant,565.55,2.17,61,260241.0,0.0,1,1,Mature,260.241,1.0,0.0,1.0,0.3700452785544949,0.72,0,0.45161290322580644,0.7907162500904067,0.2092836911085121,0.0,0.013464184379022363,0.2092836911085121,11.314826086956522,2,0,1,0.04705614731360852,Other,Large,1,15.874701,2.60241,0,12.46936724633135,12.46936724633135,0.3721,0.5184,5.774150249779782,Mid_Century,1,61,1950,5.625676887990575,25.0,12.401877621044603,71.91260162601625,1.001215341567508,0.7,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,0,0.459153122326775,17.08,130120.5,7.606314020262124
23641,2016,Multifamily HR (10+),High-Rise Multifamily,Shannon Condominium,601 Belmont Ave E,Seattle,WA,98102.0,7714600000,3,EAST,47.62464,-122.32444,1970,1.0,12,97160,15303,81857,"Multifamily Housing, Parking",Multifamily Housing,108000.0,17.0,40.90000153,115.5,128.5,3971959.75,4419299.5,0.0,1164114.75,3971960.0,0.0,0.0,False,Compliant,27.69,0.28,46,8096.666666666667,0.15750308769040758,2,0,Modern,6.821416666666667,1.0,0.0,1.2480321746916676,0.31861471203463204,0.17,0,1.7659574468085106,1.0000000629412218,0.0,0.0,0.0030000001888236655,0.0,81.857,1,0,0,0.02520236496839512,Residential,Medium,1,4.46936,1.9432,0,11.484124675364502,11.312741317790929,0.2116,0.028900000000000006,1.4803043750010862,Mid_Century,1,46,1970,1.8252179140366698,-3.0,0.7664982872630941,69.46643109540636,0.2447225189480645,1.0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.062018819503849444,38.18,7473.846153846154,10.565394701335341
23653,2016,NonResidential,Small- and Mid-Sized Office,Ship Canal,146 North Canal Street,Seattle,WA,98103.0,7759900000,6,LAKE UNION,47.65103,-122.35541,1989,1.0,3,48924,0,48924,"Office, Parking",Office,31325.0,71.0,76.59999847,166.1000061,166.6999969,2282551.25,2398376.5,0.0,393720.0938,1343373.0,9391.780273,939178.0,False,Compliant,59.24,1.21,27,16308.0,0.0,2,0,Modern,16.308,0.6402787997710735,0.3597212002289265,0.5393562833304258,0.43889222668728123,0.71,0,1.0357142857142858,0.5885401258788823,0.4114597645945518,0.0,0.023572987901147893,0.4114597645945518,48.924,2,0,0,0.031135397861598156,Other,Small,0,1.320948,0.97848,0,10.798043792264277,10.798043792264277,0.0729,0.5041,6.57526505410771,Early_Code,0,27,1980,0.5630340589342125,10.0,1.3167718580521874,72.38020833333333,0.9809311362164497,1.0,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0.3819503849443969,7.83,12231.0,5.83094364782271
23657,2016,Multifamily MR (5-9),Mid-Rise Multifamily,The Siena Condominium,326 Queen Anne Ave N,Seattle,WA,98109.0,7787750000,7,MAGNOLIA / QUEEN ANNE,47.62177,-122.35636,2001,1.0,6,22551,0,22551,"Medical Office, Multifamily Housing, Parking",Multifamily Housing,21642.0,84.0,42.29999924,117.0,120.5,914488.625,953815.1875,0.0,235384.0938,803131.0,1113.579956,111358.0,False,Compliant,11.51,0.51,15,3758.5,0.0,3,1,New,3.7585,0.9596913662365305,0.04030863376346949,0.9226323043848161,0.34700853393162395,0.84,1,1.0,0.8782296225937201,0.12177078747152267,0.0,0.009088540603771861,0.12177078747152267,22.551,4,0,1,0.007173318618319795,Residential,Small,1,0.338265,0.67653,15,10.023579032793949,10.023579032793949,0.0225,0.7055999999999999,8.38024020414054,Modern,0,15,2000,0.4874890563019488,-21.0,0.37995349777598064,71.91260162601625,1.1680845651620928,0.7,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.707656116338751,2.4,3221.5714285714284,4.510610564757276
23661,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Site 17 Condo HOA,2440 Western Ave,Seattle,WA,98121.0,7802000000,7,DOWNTOWN,47.61386,-122.3489,1998,1.0,8,139301,0,139301,"Multifamily Housing, Other, Restaurant, Supermarket/Grocery Store",Multifamily Housing,94506.0,84.0,36.5,105.3000031,110.0999985,3375091.5,3557937.5,0.0,943129.3125,3217957.0,1571.339966,157134.0,False,Compliant,30.78,0.22,18,17412.625,0.0,4,1,New,17.412625,0.6784301620232446,0.3215698379767554,0.5636746454392826,0.32858497104830575,0.84,1,0.8421052631578947,0.9534428918445619,0.04655696001130636,0.0,0.005327847556132923,0.04655696001130636,139.301,4,1,1,0.006652037281913233,Residential,Medium,0,2.507418,5.57204,18,11.844399517166623,11.844399517166623,0.0324,0.7055999999999999,7.091959358366374,Early_Code,0,18,1990,1.5670373307684953,-36.5,1.7602734532955924,68.54356060606061,1.2254980520018788,0.7,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.707656116338751,2.88,15477.888888888889,8.527967652359969
23671,2016,NonResidential,Small- and Mid-Sized Office,Areis Building,2366 Eastlake Avenue East,Seattle,WA,98102.0,2902200925,4,LAKE UNION,47.64168,-122.32562,1959,1.0,4,50333,18036,32297,Office,Office,50333.0,88.0,35.0,99.90000153,109.9000015,1602084.375,1761932.5,0.0,469544.0,1602084.0,0.0,0.0,False,Compliant,11.17,0.22,57,12583.25,0.35833349889734367,1,0,Mature,8.07425,1.0,0.0,1.0,0.3183183058355655,0.88,1,0.20689655172413793,0.9999997659299311,0.0,0.0,0.0029999992977897934,0.0,32.297,5,0,0,0.03177002990240944,Other,Medium,1,2.868981,0.50333,57,10.82643607207435,10.382760587789011,0.32489999999999997,0.7744,8.12825193943432,Mid_Century,1,57,1950,0.5792493109381024,40.0,0.6519466013538063,72.38020833333333,1.2158019716485573,1.0,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0.7786569717707442,6.84,10066.6,6.171068561082379
23672,2016,NonResidential,Small- and Mid-Sized Office,2324 Eastlake,2324 Eastlake Ave E,Seattle,WA,98102.0,2902200965,4,LAKE UNION,47.6404,-122.32553,1986,1.0,4,57432,21906,35526,"Office, Parking",Office,34160.0,73.0,77.19999695,231.6999969,242.5,2520483.25,2638076.5,0.0,738711.3125,2520483.0,0.0,0.0,False,Compliant,17.57,0.31,30,14358.0,0.3814249895528625,2,1,Modern,8.8815,0.5947903607744811,0.4052096392255189,0.5179704249915126,0.3185153389615777,0.73,0,0.8709677419354839,0.9999999008126715,0.0,0.0,0.0029999997024380146,0.0,35.526,5,0,0,0.031000369352637443,Other,Medium,0,1.72296,1.14864,0,10.958374330000542,10.478048249762029,0.09,0.5328999999999999,6.661572036296408,Early_Code,0,30,1980,0.6609470213537261,13.0,0.7171271313030724,72.38020833333333,1.0085629992084624,0.7,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0.548759623609923,8.1,11486.4,6.575024598000325
23673,2016,NonResidential,Small- and Mid-Sized Office,2300 Eastlake,2300 Eastlake Ave E,Seattle,WA,98102.0,2902200980,4,LAKE UNION,47.63995,-122.32557,1969,1.0,3,25912,7956,17956,"Office, Parking",Office,17332.0,73.0,40.79999924,120.8000031,128.1000061,666740.3125,706926.0,0.0,195410.4063,666740.0,0.0,0.0,False,Compliant,4.65,0.18,47,8637.333333333334,0.30703920963260267,2,1,Modern,5.985333333333333,0.6688792837295462,0.3311207162704538,0.5570404249460091,0.31870860109274285,0.73,0,0.5625,0.9999995313017765,0.0,0.0,0.0029999985939053297,0.0,17.956,5,0,0,0.030682493379775813,Other,Small,0,1.217864,0.51824,0,10.16250005226458,9.795735290041899,0.22089999999999999,0.5328999999999999,7.183271795775578,Mid_Century,1,47,1960,0.29820412343846203,30.0,0.48327927976422774,72.38020833333333,1.0085629992084624,0.7,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0.548759623609923,12.69,6478.0,9.552750049128704
23674,2016,NonResidential,Small- and Mid-Sized Office,2345 Eastlake,2345 Eastlake Ave E,Seattle,WA,98102.0,2902201025,4,LAKE UNION,47.64113,-122.32625,2000,1.0,3,57132,21908,35224,"Office, Parking",Office,33705.0,73.0,59.20000076,185.8999939,185.8999939,1994967.75,1994967.75,0.0,584691.5,1994967.0,0.0,0.0,False,Compliant,13.91,0.24,16,19044.0,0.38346285794300916,2,0,New,11.741333333333333,0.5899495904221802,0.4100504095778198,0.516181857634236,0.31845079452689534,0.73,0,1.588235294117647,0.999999624054073,0.0,0.0,0.0029999988721622194,0.0,35.224,5,0,0,0.03093379058569732,Other,Medium,0,0.914112,1.14264,0,10.95313716215497,10.469511336766882,0.0256,0.5328999999999999,6.664757221540869,Modern,0,16,2000,0.6574945191527559,-1.0,0.9480412870580953,72.38020833333333,1.0085629992084624,1.0,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0.548759623609923,4.32,14283.0,3.5050038918895905
23677,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Stewart Manor,6339 34th Ave SW,Seattle,WA,98126.0,3277800690,1,DELRIDGE,47.54539,-122.37544,1968,1.0,6,49510,0,49510,Multifamily Housing,Multifamily Housing,49510.0,21.0,60.09999847,152.6000061,165.1999969,2765612.25,2974883.75,0.0,652294.5,2225629.0,5399.82959,539983.0,False,Compliant,44.19,0.89,48,8251.666666666666,0.0,1,0,Modern,8.251666666666667,1.0,0.0,1.0,0.3663171644525904,0.21,0,1.6122448979591837,0.8047509190776835,0.1952489905264196,0.0,0.01276244925513329,0.1952489905264196,49.51,6,0,0,0.07952868476216762,Residential,Small,1,2.37648,0.4951,0,10.809950146091303,10.809950146091303,0.2304,0.04409999999999999,1.9426546576251555,Mid_Century,1,48,1960,1.0,10.0,0.8341757649278879,67.41836734693878,0.31148781595277736,1.0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0748502994011976,37.92,7072.857142857143,5.188776070123826
23689,2016,NonResidential,Worship Facility,The Salvation Army,9050 16th Ave. SW,Seattle,WA,98106.0,3298700490,1,DELRIDGE,47.52172,-122.35487,1957,1.0,2,24224,0,24224,"Parking, Worship Facility",Worship Facility,24224.0,52.0,43.20000076,88.09999847,91.5,968026.3125,1045964.625,0.0,156780.5938,534935.0,4330.90918,433091.0,False,Compliant,26.73,1.1,59,12112.0,0.0,2,0,Mature,12.112,1.0,0.0,1.0,0.4540295198032368,0.52,0,0.8,0.5526037805919661,0.44739589658623047,0.0,0.02536979386084611,0.44739589658623047,24.224,0,0,0,0.09893691575948607,Public_Assembly,Small,1,1.429216,0.48448,0,10.095140436758967,10.095140436758967,0.34809999999999997,0.27040000000000003,5.150993225478548,Mid_Century,1,59,1950,0.48927489396081597,21.0,0.7816715069377219,67.41836734693878,0.7713031633116392,1.0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.18370402053036783,28.32,8074.666666666667,11.91226571537558
23691,2016,NonResidential,Worship Facility,Westood Christian Community,9252 16TH AVE SW,Seattle,WA,98106.0,3298700615,1,DELRIDGE,47.51989,-122.35489,1963,1.0,1,23706,0,23706,Worship Facility,Worship Facility,23706.0,78.0,19.29999924,33.29999924,35.79999924,400770.9063,456483.0938,0.0,51837.30078,176869.0,2239.020264,223902.0,False,Compliant,13.12,0.55,53,23706.0,0.0,1,0,Mature,23.706,1.0,0.0,1.0,0.50750750767885,0.78,0,0.4074074074074074,0.4413219553108065,0.5586782784886,0.0,0.030933914625828215,0.5586782784886,23.706,0,0,0,0.1007651735472163,Public_Assembly,Small,1,1.256418,0.23706,0,10.073525642163233,10.073525642163233,0.28090000000000004,0.6084,7.743068590953618,Mid_Century,1,53,1960,0.4788123611391638,15.0,1.529912875121007,67.41836734693878,1.1569547449674586,1.0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.6180496150556031,11.66,11853.0,5.338968590346513
23695,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Highland Queen Anne,900 Warren AVE N,Seattle,WA,98109.0,3299400000,7,MAGNOLIA / QUEEN ANNE,47.62742,-122.35361,1963,1.0,5,27288,0,27288,Multifamily Housing,Multifamily Housing,27288.0,53.0,55.29999924,87.40000153,91.30000305,1406687.5,1508004.5,0.0,127320.2031,434417.0,9722.709961,972271.0,False,Compliant,54.67,2.0,53,5457.6,0.0,1,0,Mature,5.4576,1.0,0.0,1.0,0.5892448409434256,0.53,0,0.8703703703703703,0.3088226773892567,0.691177678055716,0.0,0.037558884969120715,0.691177678055716,27.288,4,0,1,0.008152453618392787,Residential,Small,1,1.446264,0.27288,0,10.214238969571854,10.214238969571854,0.28090000000000004,0.28090000000000004,5.188834935024198,Mid_Century,1,53,1960,0.5898896442892811,17.0,0.5517185604528912,71.91260162601625,0.737005737542749,1.0,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.1928999144568007,24.91,4548.0,5.413546653873083
23701,2016,NonResidential,Warehouse,Rung Building,1136 S. Albro Place,Seattle,WA,98108.0,3467800005,2,GREATER DUWAMISH,47.5465,-122.31704,1963,1.0,1,31900,0,31900,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,28000.0,60.0,61.40000153,192.8000031,192.8000031,1964681.25,1964681.25,0.0,575815.125,1964681.0,0.0,0.0,False,Compliant,13.7,0.43,53,31900.0,0.0,2,1,Mature,31.9,0.877742946708464,0.12225705329153602,0.7853794675759869,0.31846473310559814,0.6,0,0.7407407407407407,0.9999998727528957,0.0,0.0,0.002999999618258687,0.0,31.9,0,0,0,0.08072612712126917,Storage,Small,0,1.6907,0.638,0,10.370392636243981,10.370392636243981,0.28090000000000004,0.36,5.785701863428308,Mid_Century,1,53,1960,0.7614273779687314,1.0,1.031027795733678,61.92263610315186,0.9689509971773634,0.7,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.2559880239520958,21.200000000000003,15950.0,10.99261619441862
